gen,id,x,y,word
2,24,7,0,rhinoceros
2,49,15,3,badger
2,47,3,0,tortoise
2,61,1,4,rhinoceros
2,59,14,9,tarsier
2,18,10,13,badger
2,63,13,12,wolf
2,11,1,2,rhinoceros
2,29,9,4,mongoose
2,15,13,3,badger
2,68,11,13,wolf
2,5,0,15,sloth
2,62,7,2,rhinoceros
2,51,10,7,otter
2,36,10,3,otter
2,57,7,8,pangolin
2,10,0,11,wolf
2,42,0,4,wolf
2,56,4,12,wolf
2,75,10,12,wolf
2,1,6,5,addax
2,22,14,10,aye ayes
2,54,3,8,hedgehog
2,8,6,0,rhinoceros
2,23,3,3,gazelle
2,4,3,1,pangolin
2,69,2,10,wolf
2,35,15,14,wolf
2,6,0,14,western tanager
2,79,2,14,otter
2,2,3,4,gazelle
2,46,4,10,wolf
2,28,6,15,eastern box turtle
2,43,9,15,badger
2,26,11,2,otter
2,13,8,9,wolf
2,17,4,8,new zealand fur seal
2,65,7,7,pangolin
2,48,5,13,wolf
2,77,6,8,anteater
2,71,9,3,otter
2,45,12,3,otter
3,63,13,12,wolf
3,32,3,13,otter
3,71,9,4,otter
3,13,8,9,wolf
3,49,0,3,badger
3,60,12,8,zebra finch
3,24,8,1,rhinoceros
3,37,6,1,rhinoceros
3,20,9,14,badger
3,34,6,9,wolf
3,23,3,3,gazelle
3,6,0,13,wolf
3,5,15,0,sloth
3,75,9,12,wolf
3,29,10,4,mongoose
3,45,13,4,otter
3,56,4,12,wolf
3,1,5,4,addax
3,73,1,12,otter
3,12,10,5,pangolin
3,14,3,6,wolf
3,57,7,8,pangolin
3,65,7,7,cheetah
3,33,13,0,numbat
3,41,9,9,raccoon
3,70,3,14,otter
3,26,10,2,otter
3,40,9,6,mongoose
3,22,15,10,aye ayes
3,77,6,8,anteater
3,30,5,8,wolf
3,50,12,6,otter
3,11,1,1,badger
3,19,0,12,wolf
3,0,8,8,puma
3,18,11,14,badger
3,25,13,3,otter
3,4,4,0,pangolin
3,16,5,2,rhinoceros
3,53,1,0,pangolin
3,55,15,13,wolf
3,9,9,5,mongoose
3,79,3,15,otter
3,7,1,9,wolf
3,31,13,7,tarsier
3,51,10,7,otter
3,72,8,10,otter
3,74,8,2,rhinoceros
3,43,8,15,badger
3,2,3,5,wolf
3,61,1,4,rhinoceros
3,62,7,2,rhinoceros
3,38,1,5,rhinoceros
3,39,11,6,pangolin
3,69,2,10,wolf
3,78,1,11,otter
3,28,5,14,eastern box turtle
3,42,0,4,rhinoceros
3,3,4,11,wolf
3,59,14,8,tarsier
3,27,8,3,uakari monkeys
3,17,3,7,new zealand fur seal
3,46,4,10,wolf
3,66,15,9,tarsier
3,76,2,15,otter
3,67,6,11,wolf
3,44,13,6,otter
3,52,5,12,wolf
3,54,3,8,hedgehog
3,10,15,11,wolf
3,15,12,2,badger
3,8,5,1,rhinoceros
3,68,11,13,wolf
3,64,0,2,badger
3,35,15,14,wolf
3,21,11,11,wolf
3,48,6,12,wolf
3,36,10,3,otter
3,47,3,0,otter
3,58,12,13,wolf
4,52,5,13,wolf
4,79,3,15,otter
4,35,15,14,wolf
4,66,0,8,tarsier
4,7,1,9,wolf
4,39,11,6,otter
4,62,6,1,rhinoceros
4,76,2,15,otter
4,54,2,7,hedgehog
4,44,13,7,otter
4,74,9,2,rhinoceros
4,67,6,11,wolf
4,50,11,5,otter
4,46,4,10,wolf
4,69,2,11,wolf
4,38,1,4,rhinoceros
4,29,10,4,mongoose
4,15,13,2,otter
4,55,15,13,wolf
4,61,0,5,badger
4,68,11,13,wolf
4,13,8,10,wolf
4,19,0,12,wolf
4,16,4,2,rhinoceros
4,77,6,8,cheetah
4,31,13,8,otter
4,3,3,12,wolf
4,8,4,0,rhinoceros
4,42,0,4,badger
4,28,4,15,otter
4,73,1,12,wolf
4,17,2,8,wolf
4,45,12,5,otter
4,60,11,8,zebra finch
4,33,12,1,numbat
4,24,9,0,tapir
4,14,2,5,rhinoceros
4,5,15,15,sloth
4,21,10,11,wolf
4,57,8,9,wolf
4,51,10,7,raccoon
4,27,8,3,capuchin
4,48,7,13,dhole
4,36,10,2,otter
4,22,15,10,aye ayes
4,20,9,14,badger
4,11,1,1,badger
4,23,4,3,rhinoceros
4,10,0,11,russian wildcat
4,18,10,14,badger
4,2,3,4,rhinoceros
4,70,2,13,wolf
4,12,10,5,pangolin
4,32,2,14,otter
4,49,15,4,badger
4,43,9,15,badger
4,4,5,0,rhinoceros
4,26,11,1,otter
4,9,9,5,otter
4,71,8,4,otter
4,0,8,8,puma
4,75,10,12,wolf
4,72,8,11,otter
4,40,9,6,mongoose
4,6,0,13,wolf
4,47,3,0,otter
4,64,0,2,badger
4,41,9,8,pangolin
4,63,14,13,wolf
4,53,2,0,badger
4,65,7,7,cheetah
4,37,7,1,rhinoceros
4,78,2,12,wolf
4,58,12,12,wolf
4,34,5,10,wolf
4,1,5,5,addax
4,25,13,3,otter
4,30,5,9,wolf
4,59,14,9,otter
4,56,4,12,wolf
5,3,3,11,wolf
5,33,11,0,numbat
5,45,12,5,otter
5,32,2,14,otter
5,27,8,3,capuchin
5,53,2,0,otter
5,15,13,3,otter
5,9,9,5,otter
5,13,9,9,wolf
5,75,10,13,wolf
5,35,15,14,wolf
5,68,11,14,wolf
5,30,4,10,wolf
5,28,4,15,otter
5,26,12,2,otter
5,46,3,9,cheetah
5,77,6,8,cheetah
5,61,1,4,badger
5,64,0,3,badger
5,14,3,5,rhinoceros
5,72,9,12,wolf
5,20,8,15,badger
5,43,9,15,badger
5,21,10,10,wolf
5,7,2,8,wolf
5,63,14,13,wolf
5,67,7,11,dhole
5,70,1,12,wolf
5,12,10,5,pangolin
5,41,9,8,wolf
5,55,15,13,wolf
5,50,11,5,otter
5,66,0,9,tarsier
5,4,5,0,rhinoceros
5,73,2,11,wolf
5,40,9,6,raccoon
5,71,7,4,otter
5,29,10,4,pangolin
5,48,7,12,dhole
5,78,2,12,wolf
5,16,4,2,rhinoceros
5,79,3,15,otter
5,74,9,2,rhinoceros
5,8,4,0,rhinoceros
5,34,6,11,wolf
5,5,15,15,wolf
5,18,10,15,wolf
5,57,8,9,cheetah
5,47,3,0,otter
5,58,13,12,wolf
5,22,0,10,aye ayes
5,0,8,7,puma
5,44,13,8,otter
5,62,6,1,rhinoceros
5,60,11,7,otter
5,69,1,11,wolf
5,31,14,7,otter
5,10,0,12,wolf
5,56,4,13,wolf
5,2,3,3,rhinoceros
5,52,6,14,wolf
5,23,3,2,baboon
5,59,14,10,otter
5,76,1,15,wolf
5,54,3,7,wolf
5,1,5,4,addax
5,17,1,7,wolf
5,25,14,3,otter
5,37,8,1,otter
5,42,15,4,otter
5,49,15,5,otter
5,39,11,6,otter
5,38,2,5,rhinoceros
5,65,6,7,cheetah
5,19,1,13,wolf
5,6,0,13,wolf
5,11,0,0,wolf
5,24,10,1,tapir
5,51,9,7,wolf
5,36,9,1,otter
6,1,5,3,rhinoceros
6,30,3,10,serval
6,68,11,15,wolf
6,65,6,6,asian golden cats
6,32,2,13,wolf
6,18,9,0,wolf
6,64,0,3,badger
6,13,9,9,red wolf
6,53,2,0,otter
6,69,1,11,wolf
6,39,12,6,otter
6,40,10,7,raccoon
6,35,0,15,wolf
6,31,13,6,otter
6,49,14,5,otter
6,79,2,15,wolf
6,26,11,2,otter
6,0,7,8,wolf
6,72,8,12,wolf
6,75,9,13,wolf
6,10,0,12,wolf
6,78,2,12,wolf
6,11,1,0,wolf
6,15,13,3,otter
6,46,4,9,puma
6,63,14,13,wolf
6,74,10,3,otter
6,67,6,11,cheetah
6,41,8,8,wolf
6,34,5,11,dhole
6,60,12,7,otter
6,12,9,6,wolf
6,20,8,15,wolf
6,54,2,6,coyote
6,42,0,5,wolf
6,38,2,5,rhinoceros
6,5,0,0,wolf
6,9,9,4,otter
6,56,5,14,wolf
6,17,0,6,wolf
6,61,1,5,badger
6,58,13,11,wolf
6,8,4,1,rhinoceros
6,29,10,4,pangolin
6,36,8,2,otter
6,77,5,7,cheetah
6,33,11,0,wolf
6,28,4,14,otter
6,76,1,15,wolf
6,47,3,0,otter
6,14,3,6,manatee
6,70,1,12,jackals
6,23,3,1,otter
6,66,15,9,tarsier
6,22,0,11,aye ayes
6,50,12,4,lemur
6,55,15,13,wolf
6,43,9,14,wolf
6,24,9,1,wolf
6,45,12,5,otter
6,3,3,11,wolf
6,4,5,0,rhinoceros
6,59,15,11,otter
6,27,7,2,capuchin
6,48,6,12,dhole
6,16,5,2,rhinoceros
6,62,7,1,otter
6,73,2,11,wolf
6,71,8,3,otter
6,51,8,6,wolf
6,52,5,15,wolf
6,25,14,4,otter
6,19,1,13,wolf
6,2,4,4,rhinoceros
6,21,11,9,wolf
6,57,7,10,cheetah
6,6,0,14,wolf
6,37,8,0,wolf
6,44,13,7,otter
6,7,2,9,wolf
7,47,4,0,otter
7,13,9,9,red wolf
7,77,6,7,cheetah
7,28,4,14,wolf
7,29,9,4,otter
7,63,15,12,wolf
7,76,1,15,wolf
7,56,5,14,wolf
7,55,15,13,wolf
7,46,3,8,wolf
7,6,0,14,wolf
7,25,14,5,otter
7,54,1,6,coyote
7,41,9,8,wolf
7,64,1,4,rhinoceros
7,3,4,10,dhole
7,15,14,3,otter
7,67,7,11,cheetah
7,45,11,4,otter
7,48,7,12,cheetah
7,51,7,5,red wolf
7,62,7,1,wolf
7,49,13,5,otter
7,74,11,3,otter
7,14,3,7,wolf
7,30,2,10,wolf
7,37,8,1,wolf
7,40,10,8,raccoon
7,24,10,1,wolf
7,57,6,11,cheetah
7,39,11,7,otter
7,73,2,11,wolf
7,11,2,15,wolf
7,71,7,4,rhinoceros
7,12,8,7,wolf
7,79,3,14,wolf
7,32,3,12,wolf
7,19,2,13,wolf
7,16,4,2,otter
7,70,1,12,jackals
7,20,8,15,wolf
7,69,1,11,wolf
7,78,3,13,wolf
7,4,6,0,rhinoceros
7,59,0,10,hedgehog
7,36,8,2,otter
7,27,7,2,capuchin
7,9,9,5,otter
7,68,12,0,wolf
7,34,5,11,dhole
7,35,0,15,wolf
7,31,13,6,otter
7,75,8,12,cheetah
7,53,1,1,wolf
7,1,6,3,rhinoceros
7,42,0,4,wolf
7,38,2,5,rhinoceros
7,5,0,0,wolf
7,17,15,7,wolf
7,10,0,12,wolf
7,7,2,8,wolf
7,50,12,4,otter
7,72,8,11,dhole
7,66,0,9,tarsier
7,18,9,15,wolf
7,21,10,10,wolf
7,26,12,2,otter
7,61,0,5,badger
7,52,6,15,rhinoceros
7,23,3,2,otter
7,44,13,7,otter
7,58,13,10,wolf
7,0,7,8,wolf
7,33,10,15,wolf
7,43,9,14,wolf
7,22,0,11,jackals
7,60,12,7,otter
7,8,4,1,otter
7,2,4,5,rhinoceros
7,65,7,7,cheetah
8,40,9,7,raccoon
8,44,12,6,otter
8,55,15,13,wolf
8,0,7,9,cheetah
8,56,4,15,wolf
8,36,8,3,wolf
8,61,0,5,wolf
8,2,5,5,rhinoceros
8,51,7,6,red wolf
8,46,4,8,wolf
8,21,10,11,wolf
8,6,1,14,wolf
8,64,0,3,rhinoceros
8,54,1,7,wolf
8,70,1,12,wolf
8,53,1,2,rhinoceros
8,42,15,5,wolf
8,43,9,14,wolf
8,26,11,1,otter
8,35,1,0,wolf
8,9,9,5,otter
8,13,9,9,red wolf
8,78,2,14,wolf
8,65,6,8,cheetah
8,75,9,11,cheetah
8,72,7,12,cheetah
8,68,12,15,wolf
8,1,6,3,rhinoceros
8,39,11,7,otter
8,14,2,6,rhinoceros
8,22,0,10,wolf
8,38,3,6,rhinoceros
8,17,15,6,wolf
8,18,10,14,wolf
8,28,5,13,wolf
8,7,2,8,wolf
8,16,4,2,otter
8,23,3,2,otter
8,67,8,10,cheetah
8,20,8,14,wolf
8,74,11,2,otter
8,29,9,4,otter
8,19,3,13,wolf
8,5,15,0,wolf
8,31,14,7,otter
8,63,0,12,wolf
8,52,5,0,otter
8,76,1,15,wolf
8,34,5,11,cheetah
8,41,8,9,lynx
8,77,5,8,cheetah
8,15,14,4,otter
8,71,8,4,otter
8,10,1,13,wolf
8,69,1,11,wolf
8,73,1,10,wolf
8,4,5,1,otter
8,58,12,11,wolf
8,3,4,10,dhole
8,25,13,4,otter
8,66,1,9,wolf
8,48,6,13,cheetah
8,57,6,11,cheetah
8,32,4,12,wolf
8,45,12,4,otter
8,30,2,9,wolf
8,11,2,15,wolf
8,27,7,2,capuchin
8,12,8,7,northern caracal
8,47,4,0,otter
8,49,14,6,otter
8,50,11,5,otter
8,37,7,0,wolf
8,79,3,14,wolf
8,60,13,8,otter
8,24,9,2,wolf
8,33,10,15,wolf
8,59,0,9,hedgehog
8,8,4,1,otter
8,62,8,0,wolf
9,18,10,13,wolf
9,57,5,10,cheetah
9,58,13,10,wolf
9,1,7,4,wolf
9,54,1,6,rhinoceros
9,55,15,12,wolf
9,40,8,8,raccoon
9,72,8,12,cheetah
9,63,0,12,wolf
9,56,4,14,wolf
9,19,2,13,wolf
9,5,14,0,wolf
9,66,1,9,wolf
9,37,7,0,wolf
9,45,11,4,otter
9,6,2,15,wolf
9,41,8,9,lynx
9,70,2,11,wolf
9,48,6,12,cheetah
9,61,1,4,wolf
9,51,6,6,cheetah
9,24,9,1,wolf
9,31,14,8,wolf
9,46,4,8,wolf
9,38,3,7,rhinoceros
9,12,9,6,northern caracal
9,28,4,12,cheetah
9,20,8,14,wolf
9,75,8,11,cheetah
9,35,0,15,wolf
9,78,2,14,wolf
9,42,15,4,wolf
9,47,3,0,otter
9,10,1,13,wolf
9,22,0,11,wolf
9,11,2,0,rhinoceros
9,17,15,7,wolf
9,23,2,2,otter
9,60,13,8,otter
9,29,10,4,otter
9,14,2,6,rhinoceros
9,36,7,3,wolf
9,34,5,12,cheetah
9,79,3,14,wolf
9,43,8,15,ethiopianwolf
9,64,1,2,rhinoceros
9,30,3,8,wolf
9,2,4,5,rhinoceros
9,15,13,4,otter
9,3,5,9,cheetah
9,9,8,5,otter
9,77,6,9,cheetah
9,33,11,15,wolf
9,67,9,10,cheetah
9,16,4,2,otter
9,27,8,1,wolf
9,49,14,6,otter
9,21,10,11,wolf
9,25,13,5,otter
9,7,2,9,wolf
9,0,7,9,cheetah
9,73,1,10,wolf
9,39,11,7,otter
9,32,4,13,wolf
9,62,7,1,wolf
9,71,8,4,wolf
9,59,15,8,hedgehog
9,53,2,1,otter
9,52,5,0,otter
9,8,3,2,otter
9,26,11,1,otter
9,50,11,5,otter
9,68,13,15,wolf
9,76,1,15,wolf
9,69,1,12,wolf
9,13,8,10,cheetah
9,65,6,7,cheetah
9,4,6,0,otter
9,74,11,3,otter
9,44,13,7,wolf
10,31,14,8,wolf
10,19,2,13,wolf
10,67,10,11,cheetah
10,12,10,7,northern caracal
10,37,6,15,wolf
10,48,6,12,cheetah
10,72,8,12,bengal tiger
10,34,6,11,cheetah
10,33,12,0,wolf
10,4,5,15,otter
10,13,8,10,raccoon
10,16,5,1,wolf
10,7,3,9,rhinoceros
10,56,4,14,wolf
10,35,15,0,wolf
10,46,5,8,wolf
10,41,7,8,lynx
10,45,12,3,otter
10,17,0,7,wolf
10,74,11,3,wolf
10,23,2,2,otter
10,66,0,9,wolf
10,54,1,7,rhinoceros
10,22,0,11,wolf
10,52,5,0,wolf
10,60,12,9,wolf
10,59,14,9,wolf
10,49,14,7,otter
10,18,10,12,cheetah
10,0,6,8,cheetah
10,57,6,9,cheetah
10,25,13,5,wolf
10,32,4,13,cheetah
10,29,11,5,otter
10,11,1,1,otter
10,38,4,8,rhinoceros
10,24,9,2,wolf
10,75,7,12,cheetah
10,14,2,5,rhinoceros
10,63,0,12,ethiopian wolves
10,30,2,8,rhinoceros
10,78,2,14,wolf
10,20,8,13,cheetah
10,77,7,9,raccoon
10,42,14,5,wolf
10,70,2,11,wolf
10,1,6,5,rhinoceros
10,64,0,1,rhinoceros
10,71,9,5,wolf
10,15,14,4,otter
10,68,13,15,wolf
10,76,0,14,wolf
10,53,2,1,otter
10,28,4,12,cheetah
10,5,14,15,wolf
10,50,12,6,otter
10,2,5,4,rhinoceros
10,61,0,4,wolf
10,26,10,2,wolf
10,51,7,7,cheetah
10,44,12,8,wolf
10,79,3,14,wolf
10,47,3,0,otter
10,55,0,13,wolf
10,36,7,4,wolf
10,8,4,1,otter
10,62,6,2,wolf
10,39,12,7,otter
10,6,2,15,wolf
10,43,8,14,ethiopianwolf
10,73,2,10,eurasia lynx
10,3,4,9,cheetah
10,65,6,7,cheetah
10,40,9,9,raccoon
10,10,1,13,wolf
10,58,12,10,wolf
10,27,9,0,dusicyonis
10,69,1,12,wolf
10,9,9,4,wolf
10,21,11,10,wolf
11,79,3,13,cheetah
11,63,0,12,wolf
11,1,6,6,rhinoceros
11,17,15,6,wolf
11,51,7,7,rhinoceros
11,16,5,1,wolf
11,46,4,8,rhinoceros
11,47,4,15,wolf
11,58,12,10,wolf
11,53,3,1,otter
11,77,7,10,raccoon
11,26,10,3,wolf
11,6,2,15,wolf
11,60,11,10,cheetah
11,5,14,15,northern goshawk
11,20,8,13,cheetah
11,36,7,4,wolf
11,70,2,11,wolf
11,72,9,12,bengal tiger
11,38,5,9,rhinoceros
11,27,9,15,dusicyonis
11,13,8,9,raccoon
11,74,11,4,wolf
11,49,15,7,wolf
11,66,0,8,wolf
11,7,3,9,rhinoceros
11,59,15,10,wolf
11,56,4,13,wolf
11,65,6,7,cheetah
11,75,8,12,cheetah
11,45,11,2,wolf
11,50,12,6,otter
11,37,7,15,wolf
11,62,5,2,rhinoceros
11,18,11,13,cheetah
11,61,15,3,wolf
11,23,2,3,otter
11,32,4,12,cheetah
11,11,1,1,otter
11,31,13,9,wolf
11,29,11,6,otter
11,19,1,14,wolf
11,41,7,8,rhinoceros
11,10,1,13,wolf
11,35,0,0,rhinoceros
11,54,1,6,rhinoceros
11,55,0,13,wolf
11,76,15,14,wolf
11,67,11,11,cheetah
11,42,13,5,wolf
11,15,15,4,wolf
11,2,6,3,rhinoceros
11,24,10,2,wolf
11,21,11,9,cheetah
11,71,9,5,wolf
11,68,13,15,wolf
11,28,3,11,cheetah
11,3,4,9,cheetah
11,33,12,0,wolf
11,12,10,6,wolf
11,39,11,8,wolf
11,43,9,13,bengal tiger
11,57,6,9,cheetah
11,40,9,9,raccoon
11,64,0,1,otter
11,14,3,4,otter
11,34,5,11,cheetah
11,48,6,13,cheetah
11,9,8,3,wolf
11,8,3,2,otter
11,4,6,15,wolf
11,44,11,7,wolf
11,78,2,14,wolf
11,25,14,6,wolf
11,73,3,10,cheetah
11,52,5,15,wolf
11,22,0,11,jackal
11,69,1,11,wolf
11,30,2,8,rhinoceros
11,0,6,8,cheetah
12,60,12,11,cheetah
12,79,4,14,cheetah
12,35,1,15,rhinoceros
12,47,4,15,cheetah
12,30,2,7,rhinoceros
12,56,4,13,wolf
12,31,12,8,wolf
12,50,12,5,otter
12,40,8,8,warthog
12,1,5,7,rhinoceros
12,64,15,2,wolf
12,32,4,11,cheetah
12,28,3,11,cheetah
12,24,11,3,wolf
12,23,3,3,otter
12,65,7,7,raccoon
12,57,6,10,raccoon
12,51,8,6,rhinoceros
12,10,1,13,wolf
12,33,11,0,wolf
12,0,6,8,rhinoceros
12,3,3,8,rhinoceros
12,5,13,0,wolf
12,76,15,14,wolf
12,34,4,12,cheetah
12,42,14,5,wolf
12,59,0,10,wolf
12,67,10,12,cheetah
12,13,7,9,raccoon
12,7,3,9,rhinoceros
12,48,5,14,cheetah
12,54,1,5,rhinoceros
12,4,6,14,cheetah
12,43,9,14,bengal tiger
12,72,9,11,cheetah
12,38,5,9,rhinoceros
12,75,7,12,raccoon
12,73,4,10,rhinoceros
12,12,9,6,wolf
12,55,0,13,wolf
12,78,3,14,cheetah
12,36,8,3,wolf
12,8,3,2,otter
12,27,8,14,dusicyonis
12,9,7,2,wolf
12,16,6,0,wolf
12,15,15,5,wolf
12,46,4,8,rhinoceros
12,2,5,3,rhinoceros
12,70,3,12,wolf
12,21,10,10,asian golden cat
12,74,11,5,wolf
12,62,4,3,otter
12,58,12,10,cheetah
12,77,8,11,raccoon
12,49,15,7,wolf
12,11,2,1,otter
12,22,15,12,jackal
12,61,14,2,wild dogs
12,19,1,14,wolf
12,29,11,6,wolf
12,20,7,13,raccoon
12,52,5,15,cheetah
12,41,7,8,rhinoceros
12,14,4,5,otter
12,26,10,4,ocelot
12,37,8,0,wolf
12,63,0,12,wolf
12,6,1,0,rhinoceros
12,18,12,12,cheetah
12,44,11,7,wolf
12,45,12,1,wolf
12,68,13,15,wolf
12,17,14,7,wolf
12,53,3,1,otter
12,69,1,12,wolf
12,66,1,8,rhinoceros
12,25,14,6,wolf
12,39,11,9,cheetah
12,71,8,5,wolf
13,15,14,4,wolf
13,66,1,8,rhinoceros
13,16,6,1,wolf
13,3,4,7,rhinoceros
13,45,13,2,wolf
13,38,5,9,rhinoceros
13,78,4,14,cheetah
13,53,3,1,otter
13,33,10,0,wolf
13,46,3,7,rhinoceros
13,44,10,7,wolf
13,31,12,9,wolf
13,50,12,4,wolf
13,55,15,13,wolf
13,20,6,13,raccoon
13,63,0,12,wolf
13,4,6,15,raccoon
13,75,8,13,weasel
13,72,8,10,raccoon
13,41,7,8,raccoon
13,5,12,0,wolf
13,36,8,4,wolf
13,27,8,14,raccoon
13,30,1,7,capybara
13,14,4,4,otter
13,13,6,9,kinkajou
13,76,15,15,wolf
13,48,5,14,raccoon
13,26,10,5,ocelot
13,65,7,7,raccoon
13,42,13,4,wolf
13,1,5,7,rhinoceros
13,62,4,3,otter
13,10,1,13,wolf
13,68,13,15,bush dog
13,28,2,10,cheetah
13,35,0,0,rhinoceros
13,60,13,10,cheetah
13,11,2,0,otter
13,0,6,8,rhinoceros
13,58,13,9,cheetah
13,18,11,11,cheetah
13,17,14,7,wolf
13,9,7,3,wolf
13,54,0,6,rhinoceros
13,6,1,0,rhinoceros
13,71,8,5,arctic fox
13,57,7,10,raccoon
13,49,14,8,wolf
13,12,9,5,wolf
13,21,10,10,cheetah
13,40,8,8,warthog
13,67,10,11,cheetah
13,25,15,5,wolf
13,34,5,11,rhinoceros
13,74,12,6,wolf
13,77,7,11,raccoon
13,22,0,13,wolf
13,70,3,12,wolf
13,64,15,3,wolf
13,43,9,14,bengal tiger
13,7,2,8,rhinoceros
13,51,8,6,rhinoceros
13,79,3,15,otter
13,39,10,9,cheetah
13,47,5,15,cheetah
13,23,2,3,otter
13,73,4,10,rhinoceros
13,59,15,10,wolf
13,56,4,13,wolf
13,2,4,2,rhinoceros
13,19,2,13,wolf
13,52,4,0,otter
13,29,11,6,wolf
13,32,5,10,cheetah
