gen,id,x,y,word
4,73,10,0,dolphin
4,79,6,15,giraffe
4,4,4,11,rhinoceros
4,38,8,8,capybara
4,6,5,10,rhinoceros
4,58,3,3,hippopotamus
4,71,4,8,elk
4,7,14,12,giraffe
4,48,3,13,giraffe
4,60,7,10,rhinoceros
4,41,8,6,ostrich
4,53,2,3,hippopotamus
4,18,14,10,numbat
4,50,10,10,rhinoceros
4,40,13,4,shoebill stork
4,63,15,2,fossa
4,37,1,5,iguana
4,29,1,13,giraffe
5,73,10,0,dolphin
5,46,13,14,giraffe
5,1,0,6,tapirus
5,67,0,7,tapirus
5,4,4,10,giraffe
5,56,3,9,hippopotamus
5,15,14,10,rhinoceros
5,3,7,9,rhinoceros
5,59,14,9,rhinoceros
5,50,10,10,rhinoceros
5,32,13,8,armadillo
5,22,6,3,ostrich
5,6,5,10,rhinoceros
5,42,4,0,fossa
5,57,15,13,giraffe
5,68,4,6,rhinoceros
5,17,12,11,rhinoceros
5,20,1,1,fossa
5,31,4,11,giraffe
5,36,1,9,vulture
5,26,3,13,giraffe
5,9,6,5,ostrich
5,45,6,11,giraffe
5,14,12,12,rhinoceros
5,69,9,11,rhinoceros
5,19,8,10,rhinoceros
5,58,4,3,hippopotamus
5,13,10,9,capybara
5,43,6,12,giraffe
5,37,2,4,hippopotamus
5,51,14,7,armadillo
5,21,11,1,lepilemur edwardsi
5,24,1,3,sable antelope
5,52,6,10,giraffe
5,60,7,10,rhinoceros
5,65,1,15,fossa
5,49,12,3,rhinoceros
5,5,3,7,rhinoceros
5,23,7,1,giraffe
5,79,6,0,giraffe
5,18,15,11,numbat
5,71,4,8,rhinoceros
5,74,14,3,fossa
5,25,10,4,ostrich
5,48,2,12,giraffe
5,29,1,13,giraffe
5,53,3,4,hippopotamus
5,78,3,6,hippopotamus
5,33,15,5,tapirus
5,27,3,15,giraffe
5,54,3,1,fossa
5,30,12,9,armadillo
5,0,9,8,ostrich
5,8,10,7,capybara
5,10,9,2,rhinoceros
5,55,13,15,giraffe
5,41,8,7,ostrich
5,34,7,6,marsh harrier
5,66,5,11,okapi
5,39,10,1,warthog
5,75,10,11,asian rhino
5,40,14,5,shoebill stork
5,47,12,7,tarantula hawk wasp
5,7,14,12,giraffe
5,72,3,10,rhinoceros
5,77,4,13,giraffe
5,62,15,15,giraffe
5,11,10,12,rhinoceros
5,2,3,0,rhinoceros
5,35,10,6,tapirus
5,76,11,15,red panda
5,28,5,8,rhinoceros
5,44,14,8,armadillo
5,70,15,10,numbat
5,12,9,12,rhinoceros
5,64,4,1,rhinoceros
5,63,14,2,fossa
5,16,9,6,common marmoset
5,38,8,8,capybara
5,61,12,6,tapirus
6,76,10,14,red panda
6,4,3,11,giraffe
6,9,6,6,ostrich
6,60,7,10,giraffe
6,41,9,7,ostrich
6,11,9,12,warthog
6,67,15,7,bairds peccary
6,3,7,9,rhinoceros
6,12,8,13,rhinoceros
6,6,5,10,rhinoceros
6,73,9,0,rhinoceros
6,51,14,7,armadillo
6,22,5,2,giraffe
6,27,3,14,giraffe
6,53,3,5,hippopotamus
6,2,2,1,rhinoceros
6,23,6,2,giraffe
6,66,5,11,giraffe
6,38,9,9,capybara
6,19,8,9,rhinoceros
6,31,5,12,giraffe
6,7,14,11,giraffe
6,52,7,11,giraffe
6,78,2,7,hippopotamus
6,24,0,3,sable antelope
6,33,0,4,hippopotamus
6,44,14,8,armadillo
6,43,6,12,giraffe
6,54,3,1,rhinoceros
6,42,4,0,rhinoceros
6,39,10,1,warthog
6,36,1,8,vulture
6,35,10,6,capybara
6,20,2,0,fossa
6,14,11,13,rhinoceros
6,40,15,4,shoebill stork
6,58,5,4,hippopotamus
6,69,9,11,rhinoceros
6,71,4,8,rhinoceros
6,37,1,4,hippopotamus
6,62,15,14,takin
6,64,4,1,rhinoceros
6,21,11,1,lepilemur edwardsi
6,17,13,10,rhinoceros
6,15,15,9,rhinoceros
6,68,4,6,rhinoceros
6,49,11,4,ostrich
6,48,2,12,giraffe
6,30,12,10,armadillo
6,18,14,12,numbat
6,28,6,9,rhinoceros
6,61,13,5,tapirus
6,50,9,10,rhinoceros
6,74,13,2,fossa
6,57,15,13,giraffe
6,46,14,15,giraffe
6,29,0,12,giraffe
6,63,15,3,fossa
6,13,10,8,capybara
6,26,3,13,giraffe
6,79,5,0,giraffe
6,1,0,6,tapirus
6,65,0,0,fossa
6,25,10,3,ostrich
6,16,9,6,common marmoset
6,10,8,1,rhinoceros
6,47,11,7,tarantula hawk wasp
6,0,9,8,ostrich
6,55,13,15,giraffe
6,56,2,9,vulture
6,72,4,9,rhinoceros
6,32,13,7,armadillo
6,8,10,7,capybara
6,59,14,10,rhinoceros
6,5,4,7,rhinoceros
6,45,6,11,giraffe
6,34,7,5,marsh harrier
6,75,10,11,asian rhino
6,77,5,14,giraffe
6,70,15,10,numbat
7,32,13,6,armadillo
7,66,5,11,giraffe
7,36,0,7,vulture
7,1,1,7,tapirus
7,14,10,13,rhinoceros
7,45,6,11,giraffe
7,38,9,9,capybara
7,53,3,4,hippopotamus
7,26,2,14,giraffe
7,59,14,10,giraffe
7,44,13,7,armadillo
7,63,0,2,rhinoceros
7,58,4,5,hippopotamus
7,71,3,7,rhinoceros
7,10,9,2,rhinoceros
7,77,5,14,giraffe
7,62,0,15,takin
7,40,15,4,shoebill stork
7,50,8,11,rhinoceros
7,37,0,5,hippopotamus
7,76,11,14,tapirus
7,11,9,12,rhinoceros
7,61,13,5,armadillo
7,79,6,15,giraffe
7,13,10,8,capybara
7,69,8,12,rhinoceros
7,8,10,7,capybara
7,33,1,5,hippopotamus
7,56,1,8,vulture
7,43,6,12,giraffe
7,7,14,11,giraffe
7,57,15,13,giraffe
7,72,5,9,rhinoceros
7,27,4,15,giraffe
7,9,7,6,ostrich
7,60,7,10,giraffe
7,64,3,2,rhinoceros
7,67,15,7,vulture
7,41,9,7,ostrich
7,24,0,3,sable antelope
7,65,1,1,rhinoceros
7,19,8,10,giraffe
7,52,7,11,giraffe
7,42,3,15,giraffe
7,12,9,13,rhinoceros
7,18,13,13,numbat
7,48,1,13,giraffe
7,78,1,6,hippopotamus
7,15,15,9,rhinoceros
7,0,9,8,ostrich
7,30,12,10,armadillo
7,6,5,10,giraffe
7,34,8,6,ostrich
7,35,10,6,capybara
7,3,6,10,rhinoceros
7,23,7,2,giraffe
7,68,5,7,rhinoceros
7,28,6,9,rhinoceros
7,4,3,10,giraffe
7,29,15,11,giraffe
7,25,10,3,ostrich
7,51,14,6,armadillo
7,2,1,2,rhinoceros
7,49,11,3,ostrich
7,20,2,0,rhinoceros
7,73,9,1,rhinoceros
7,55,13,15,giraffe
7,47,12,8,tarantula hawk wasp
7,54,3,1,rhinoceros
7,31,5,13,giraffe
7,5,3,6,rhinoceros
7,22,6,1,giraffe
7,16,9,6,ostrich
7,75,11,10,asian rhino
7,21,11,1,lepilemur edwardsi
7,17,13,10,rhinoceros
7,74,13,1,fossa
7,70,0,11,numbat
7,39,10,1,warthog
7,46,14,0,fossa
8,45,7,12,giraffe
8,2,0,3,rhinoceros
8,12,9,12,rhinoceros
8,25,10,3,ostrich
8,31,4,12,giraffe
8,60,7,10,giraffe
8,76,11,15,rhinoceros
8,3,6,10,warthog
8,53,3,4,hippopotamus
8,1,0,8,tapirus
8,29,15,12,giraffe
8,26,2,15,giraffe
8,41,9,7,ostrich
8,43,5,12,giraffe
8,67,0,6,vulture
8,55,13,0,giraffe
8,7,14,11,giraffe
8,75,10,10,asian rhino
8,18,13,13,giraffe
8,22,5,2,giraffe
8,52,7,11,giraffe
8,16,9,6,ostrich
8,5,2,6,rhinoceros
8,66,5,11,giraffe
8,35,9,5,ostrich
8,34,7,5,ostrich
8,79,6,14,giraffe
8,58,3,6,rhinoceros
8,27,4,0,giraffe
8,11,8,13,rhinoceros
8,72,5,9,rhinoceros
8,28,7,9,giraffe
8,13,9,8,capybara
8,73,10,1,rhinoceros
8,50,8,11,rhinoceros
8,74,12,0,giraffe
8,10,10,2,sable antelope
8,14,10,14,rhinoceros
8,63,15,3,rhinoceros
8,44,12,8,bruce’s zebras
8,40,15,5,shoebill stork
8,64,2,3,rhinoceros
8,54,3,1,rhinoceros
8,78,1,6,hippopotamus
8,17,13,10,warthog
8,69,8,12,sheep
8,8,10,7,ostrich
8,15,15,10,rhinoceros
8,32,13,6,armadillo
8,36,15,8,vulture
8,33,2,4,hippopotamus
8,21,11,2,microcebus myoxinus
8,56,2,7,vulture
8,23,7,3,giraffe
8,37,0,5,vulture
8,47,11,9,tarantula hawk wasp
8,46,13,1,spotted hyena
8,62,0,14,giraffe
8,42,3,15,giraffe
8,38,9,9,capybara
8,59,13,9,giraffe
8,71,4,8,rhinoceros
8,0,8,9,giraffe
8,77,4,15,giraffe
8,57,14,14,giraffe
8,48,0,13,giraffe
8,68,6,7,rhinoceros
8,24,1,3,rhinoceros
8,61,12,4,armadillo
8,49,10,4,ostrich
8,39,10,0,warthog
8,30,12,10,armadillo
8,6,5,10,giraffe
8,19,8,10,giraffe
8,65,1,1,rhinoceros
8,70,0,12,giraffe
8,20,1,0,giraffe
8,51,13,5,armadillo
8,4,3,11,giraffe
8,9,8,6,ostrich
9,55,13,0,giraffe
9,52,7,11,giraffe
9,59,12,9,giraffe
9,57,15,15,giraffe
9,5,1,7,rhinoceros
9,65,1,1,rhinoceros
9,44,11,9,giraffe
9,32,12,7,armadillo
9,45,7,12,giraffe
9,29,14,13,giraffe
9,7,14,11,giraffe
9,64,3,3,rhinoceros
9,58,2,5,rhinoceros
9,3,6,10,warthog
9,70,15,11,giraffe
9,22,6,1,giraffe
9,78,1,6,rhinoceros
9,69,8,12,giraffe
9,6,4,9,giraffe
9,76,10,14,rhinoceros
9,24,0,4,rhinoceros
9,34,6,5,ostrich
9,38,9,9,giraffe
9,50,8,11,rhinoceros
9,14,10,13,rhinoceros
9,11,8,13,rhinoceros
9,31,4,12,giraffe
9,2,15,2,rhinoceros
9,73,10,0,rhinoceros
9,21,12,2,microcebus myoxinus
9,60,6,11,giraffe
9,68,7,8,ostrich
9,49,10,4,ostrich
9,41,9,7,cassowary
9,46,13,1,spotted hyena
9,17,13,10,warthog
9,71,5,8,giraffe
9,66,5,12,giraffe
9,36,15,8,vulture
9,18,12,12,giraffe
9,10,10,2,sable antelope
9,62,0,15,giraffe
9,67,0,5,rhinoceros
9,53,4,4,rhinoceros
9,26,2,15,giraffe
9,13,8,8,ostrich
9,42,3,15,giraffe
9,25,11,3,ostrich
9,35,9,5,ostrich
9,15,15,10,giraffe
9,48,15,13,giraffe
9,28,6,9,okapi
9,27,5,1,giraffe
9,61,12,5,armadillo
9,40,14,5,shoebill stork
9,75,10,10,giraffe
9,47,11,8,tarantula hawk wasp
9,16,9,6,ostrich
9,79,5,14,giraffe
9,43,4,13,giraffe
9,9,7,6,ostrich
9,56,2,8,vulture
9,30,12,11,giraffe
9,33,3,5,rhinoceros
9,51,14,4,armadillo
9,12,9,11,giraffe
9,39,9,1,giraffe
9,19,8,10,giraffe
9,77,4,14,giraffe
9,37,15,5,rhinoceros
9,72,6,8,rhinoceros
9,20,1,0,giraffe
9,23,8,2,giraffe
9,4,3,10,giraffe
9,54,2,0,rhinoceros
9,1,15,7,vulture
9,0,8,9,giraffe
9,63,14,2,rhinoceros
9,74,13,15,giraffe
9,8,10,7,ostrich
10,29,13,13,giraffe
10,66,5,12,giraffe
10,6,4,10,giraffe
10,22,7,0,giraffe
10,60,6,11,giraffe
10,56,2,8,giraffe
10,48,14,14,giraffe
10,0,7,10,giraffe
10,49,10,5,ostrich
10,30,11,12,bush duiker
10,57,15,15,giraffe
10,43,4,13,giraffe
10,73,10,0,giraffe
10,27,5,0,giraffe
10,74,12,14,giraffe
10,16,8,5,giraffe
10,39,10,1,giraffe
10,5,0,8,capibara
10,78,1,6,rhinoceros
10,76,9,14,giraffe
10,14,11,14,rhinoceros
10,2,15,1,giraffe
10,8,10,7,giraffe
10,31,4,12,giraffe
10,62,15,0,giraffe
10,51,13,4,rhinoceros
10,59,12,9,giraffe
10,63,13,3,rhinoceros
10,34,5,5,ostrich
10,21,12,1,microcebus myoxinus
10,3,7,9,rhinoceros
10,28,6,9,okapi
10,11,7,13,rhinoceros
10,75,10,10,giraffe
10,13,8,8,ostrich
10,47,11,8,giraffe
10,19,9,10,giraffe
10,26,2,14,giraffe
10,38,10,8,giraffe
10,44,11,9,giraffe
10,23,7,3,giraffe
10,70,14,10,chamois
10,36,14,7,armadillo
10,17,14,9,giraffe
10,24,1,4,rhinoceros
10,41,9,8,giraffe
10,37,15,4,rhinoceros
10,18,13,11,giraffe
10,25,11,3,ostrich
10,54,1,15,giraffe
10,79,6,15,giraffe
10,46,13,2,spotted hyena
10,40,13,5,shoebill stork
10,68,6,7,giraffe
10,64,4,3,rhinoceros
10,61,11,5,armadillo
10,53,5,4,rhinoceros
10,42,2,15,bison
10,10,9,3,sable antelope
10,1,15,7,rhinoceros
10,52,6,12,giraffe
10,77,5,13,zebra
10,69,9,13,giraffe
10,12,9,12,giraffe
10,65,0,2,rhinoceros
10,45,7,11,giraffe
10,71,5,8,giraffe
10,9,7,6,giraffe
10,55,12,15,giraffe
10,20,0,0,giraffe
10,7,14,12,giraffe
10,33,4,5,ostrich
10,58,3,6,eland
10,67,0,5,rhinoceros
10,4,2,9,okapi
10,32,13,7,pangolin
10,50,8,10,giraffe
10,15,15,10,giraffe
10,35,10,6,ostrich
10,72,6,8,rhinoceros
11,70,15,11,giraffe
11,61,12,6,armadillo
11,15,15,10,giraffe
11,62,14,0,giraffe
11,71,5,7,giraffe
11,34,4,6,giraffe
11,75,10,10,giraffe
11,59,11,10,giraffe
11,13,8,7,giraffe
11,54,0,15,giraffe
11,27,4,1,giraffe
11,55,13,0,giraffe
11,38,10,9,giraffe
11,8,11,8,giraffe
11,48,14,15,giraffe
11,12,8,12,giraffe
11,30,10,11,bush duiker
11,11,7,13,rhinoceros
11,16,8,6,giraffe
11,5,0,7,capibara
11,65,15,2,rhinoceros
11,23,6,2,giraffe
11,41,9,7,giraffe
11,39,11,1,giraffe
11,43,3,13,giraffe
11,33,5,4,ostrich
11,29,12,12,giraffe
11,76,8,14,giraffe
11,26,3,14,giraffe
11,50,8,11,giraffe
11,19,8,9,giraffe
11,3,7,9,giraffe
11,72,7,8,giraffe
11,45,7,11,giraffe
11,20,0,0,giraffe
11,79,7,0,giraffe
11,53,4,3,ostrich
11,46,14,3,rhinoceros
11,60,6,11,giraffe
11,47,12,7,giraffe
11,7,14,13,giraffe
11,64,4,2,giraffe
11,21,11,2,giraffe
11,58,3,5,eland
11,42,3,15,giraffe
11,25,11,3,ostrich
11,52,6,12,giraffe
11,0,6,10,giraffe
11,57,0,14,giraffe
11,35,9,6,giraffe
11,49,9,4,ostrich
11,77,4,13,giraffe
11,51,12,4,ostrich
11,74,13,14,giraffe
11,44,12,10,giraffe
11,31,5,11,giraffe
11,73,11,0,giraffe
11,32,13,7,giraffe
11,37,15,3,rhinoceros
11,4,1,10,moose
11,2,15,1,giraffe
11,18,13,12,giraffe
11,36,13,8,armadillo
11,6,4,10,giraffe
11,9,7,6,giraffe
11,78,2,5,rhinoceros
11,40,13,6,shoebill stork
11,24,0,5,rhinoceros
11,14,10,14,rhinoceros
11,10,8,2,sable antelope
11,17,15,9,giraffe
11,66,5,12,giraffe
11,28,5,8,okapi
11,22,6,1,giraffe
11,68,5,6,giraffe
11,1,15,6,rhinoceros
11,67,0,4,rhinoceros
11,63,13,3,rhinoceros
11,56,1,7,giraffe
11,69,9,14,giraffe
12,63,14,2,rhinoceros
12,28,4,9,giraffe
12,57,1,13,giraffe
12,26,2,13,giraffe
12,20,0,1,giraffe
12,78,3,4,giraffe
12,60,6,11,giraffe
12,46,15,4,rhinoceros
12,44,13,9,giraffe
12,14,9,13,giraffe
12,15,14,10,giraffe
12,9,7,7,giraffe
12,70,0,12,giraffe
12,67,1,3,giraffe
12,65,15,2,rhinoceros
12,23,5,3,giraffe
12,76,7,14,giraffe
12,75,11,11,giraffe
12,73,11,0,giraffe
12,36,13,8,giraffe
12,34,3,7,giraffe
12,58,4,5,eland
12,47,11,7,giraffe
12,79,8,15,giraffe
12,45,6,12,giraffe
12,4,2,11,moose
12,3,8,10,giraffe
12,50,8,11,giraffe
12,6,5,9,pronghorn
12,18,12,13,giraffe
12,59,11,10,giraffe
12,42,3,0,giraffe
12,33,6,5,ostrich
12,74,14,15,giraffe
12,43,3,14,giraffe
12,40,12,7,giraffe
12,12,9,12,giraffe
12,10,8,3,sable antelope
12,54,0,15,giraffe
12,25,10,2,ostrich
12,71,5,8,giraffe
12,13,8,7,giraffe
12,41,9,7,giraffe
12,52,5,13,giraffe
12,2,0,2,giraffe
12,72,7,8,okapi
12,48,15,15,giraffe
12,64,4,2,giraffe
12,22,6,0,giraffe
12,49,10,4,giraffe
12,53,4,4,giraffe
12,31,5,10,giraffe
12,27,3,2,giraffe
12,1,15,7,rhinoceros
12,16,8,6,giraffe
12,77,4,13,giraffe
12,35,9,5,giraffe
12,19,8,9,giraffe
12,7,14,14,giraffe
12,29,13,12,giraffe
12,38,11,8,giraffe
12,55,12,1,giraffe
12,66,4,12,giraffe
12,21,11,2,giraffe
12,51,11,5,ostrich
12,68,5,6,giraffe
12,56,1,7,giraffe
12,61,12,6,giraffe
12,8,12,8,giraffe
12,37,14,3,african elephant
12,30,10,12,giraffe
12,0,6,10,giraffe
12,62,14,0,giraffe
12,5,0,7,giraffe
12,69,9,14,giraffe
12,17,14,9,giraffe
12,11,6,14,dik dikk
12,24,0,4,rhinoceros
12,32,13,7,giraffe
12,39,10,0,giraffe
13,59,11,9,giraffe
